Spot,Time,Growth_normalized
TETRArcAKO16_8,1934,738
TETRArcAKO16_8,1980,799
TETRArcAKO16_8,2026,836
TETRArcAKO16_8,2072,872
TETRArcAKO16_8,2118,927
TETRArcAKO16_8,2164,964
TETRArcAKO16_8,2210,1001
TETRArcAKO16_8,2256,1042
TETRArcAKO16_8,2302,1090
TETRArcAKO16_8,2348,1123
TETRArcAKO16_8,2394,1173
TETRArcAKO16_8,2440,1202
TETRArcAKO16_8,2486,1244
TETRArcAKO16_8,2532,1295
TETRArcAKO16_8,2578,1313
TETRArcAKO16_8,2624,1364
TETRArcAKO16_8,2670,1374
TETRArcAKO16_8,2716,1422
TETRArcAKO16_8,2762,1451
TETRArcAKO16_9,0,0
TETRArcAKO16_9,46,0
TETRArcAKO16_9,92,0
TETRArcAKO16_9,138,0
TETRArcAKO16_9,184,0
TETRArcAKO16_9,230,3
TETRArcAKO16_9,276,11
TETRArcAKO16_9,322,14
TETRArcAKO16_9,368,26
TETRArcAKO16_9,414,44
TETRArcAKO16_9,460,56
TETRArcAKO16_9,506,48
TETRArcAKO16_9,552,63
TETRArcAKO16_9,598,81
TETRArcAKO16_9,644,93
TETRArcAKO16_9,690,105
TETRArcAKO16_9,736,113
TETRArcAKO16_9,782,122
TETRArcAKO16_9,828,122
TETRArcAKO16_9,874,160
TETRArcAKO16_9,920,179
TETRArcAKO16_9,967,181
TETRArcAKO16_9,1013,220
TETRArcAKO16_9,1059,243
TETRArcAKO16_9,1105,263
TETRArcAKO16_9,1151,275
TETRArcAKO16_9,1197,300
TETRArcAKO16_9,1243,334
TETRArcAKO16_9,1289,341
TETRArcAKO16_9,1335,378
TETRArcAKO16_9,1381,409
TETRArcAKO16_9,1427,434
TETRArcAKO16_9,1473,464
TETRArcAKO16_9,1519,499
TETRArcAKO16_9,1565,540
TETRArcAKO16_9,1611,560
TETRArcAKO16_9,1657,586
TETRArcAKO16_9,1703,645
TETRArcAKO16_9,1749,665
TETRArcAKO16_9,1795,685
TETRArcAKO16_9,1841,694
TETRArcAKO16_9,1888,732
TETRArcAKO16_9,1934,778
TETRArcAKO16_9,1980,815
TETRArcAKO16_9,2026,836
TETRArcAKO16_9,2072,851
TETRArcAKO16_9,2118,876
TETRArcAKO16_9,2164,930
TETRArcAKO16_9,2210,946
TETRArcAKO16_9,2256,969
TETRArcAKO16_9,2302,986
TETRArcAKO16_9,2348,1024
TETRArcAKO16_9,2394,1054
TETRArcAKO16_9,2440,1073
TETRArcAKO16_9,2486,1087
TETRArcAKO16_9,2532,1102
TETRArcAKO16_9,2578,1120
TETRArcAKO16_9,2624,1168
TETRArcAKO16_9,2670,1185
TETRArcAKO16_9,2716,1196
TETRArcAKO16_9,2762,1207
TETRArcAKO8_0,0,0
TETRArcAKO8_0,46,12
TETRArcAKO8_0,92,2
TETRArcAKO8_0,138,0
TETRArcAKO8_0,184,0
TETRArcAKO8_0,230,7
TETRArcAKO8_0,276,25
TETRArcAKO8_0,322,13
TETRArcAKO8_0,368,25
TETRArcAKO8_0,414,0
TETRArcAKO8_0,460,28
TETRArcAKO8_0,506,0
TETRArcAKO8_0,552,32
TETRArcAKO8_0,598,36
TETRArcAKO8_0,644,29
TETRArcAKO8_0,690,92
TETRArcAKO8_0,736,26
TETRArcAKO8_0,782,102
TETRArcAKO8_0,828,54
TETRArcAKO8_0,874,130
TETRArcAKO8_0,920,58
TETRArcAKO8_0,967,130
TETRArcAKO8_0,1013,135
TETRArcAKO8_0,1059,96
TETRArcAKO8_0,1105,176
TETRArcAKO8_0,1151,143
TETRArcAKO8_0,1197,127
TETRArcAKO8_0,1243,154
TETRArcAKO8_0,1289,197
TETRArcAKO8_0,1335,163
TETRArcAKO8_0,1381,124
TETRArcAKO8_0,1427,189
TETRArcAKO8_0,1473,185
TETRArcAKO8_0,1519,231
TETRArcAKO8_0,1565,196
TETRArcAKO8_0,1611,229
TETRArcAKO8_0,1657,278
TETRArcAKO8_0,1703,258
TETRArcAKO8_0,1749,212
TETRArcAKO8_0,1795,197
TETRArcAKO8_0,1841,280
TETRArcAKO8_0,1888,237
TETRArcAKO8_0,1934,270
TETRArcAKO8_0,1980,260
TETRArcAKO8_0,2026,351
TETRArcAKO8_0,2072,349
TETRArcAKO8_0,2118,337
TETRArcAKO8_0,2164,289
TETRArcAKO8_0,2210,303
TETRArcAKO8_0,2256,319
TETRArcAKO8_0,2302,395
TETRArcAKO8_0,2348,382
TETRArcAKO8_0,2394,371
TETRArcAKO8_0,2440,359
TETRArcAKO8_0,2486,378
TETRArcAKO8_0,2532,429
TETRArcAKO8_0,2578,391
TETRArcAKO8_0,2624,409
TETRArcAKO8_0,2670,407
TETRArcAKO8_0,2716,419
TETRArcAKO8_0,2762,478
TETRArcAKO8_1,0,0
TETRArcAKO8_1,46,23
TETRArcAKO8_1,92,71
TETRArcAKO8_1,138,146
TETRArcAKO8_1,184,191
TETRArcAKO8_1,230,274
TETRArcAKO8_1,276,364
TETRArcAKO8_1,322,432
TETRArcAKO8_1,368,509
TETRArcAKO8_1,414,584
TETRArcAKO8_1,460,596
TETRArcAKO8_1,506,641
TETRArcAKO8_1,552,758
TETRArcAKO8_1,598,819
TETRArcAKO8_1,644,919
TETRArcAKO8_1,690,1011
TETRArcAKO8_1,736,1102
TETRArcAKO8_1,782,1230
TETRArcAKO8_1,828,1310
TETRArcAKO8_1,874,1460
TETRArcAKO8_1,920,1511
TETRArcAKO8_1,967,1647
TETRArcAKO8_1,1013,1793
TETRArcAKO8_1,1059,1894
TETRArcAKO8_1,1105,1982
TETRArcAKO8_1,1151,2094
TETRArcAKO8_1,1197,2206
TETRArcAKO8_1,1243,2316
TETRArcAKO8_1,1289,2442
TETRArcAKO8_1,1335,2517
TETRArcAKO8_1,1381,2580
TETRArcAKO8_1,1427,2653
TETRArcAKO8_1,1473,2730
TETRArcAKO8_1,1519,2843
TETRArcAKO8_1,1565,2927
TETRArcAKO8_1,1611,2997
TETRArcAKO8_1,1657,3084
TETRArcAKO8_1,1703,3208
TETRArcAKO8_1,1749,3312
TETRArcAKO8_1,1795,3362
TETRArcAKO8_1,1841,3436
TETRArcAKO8_1,1888,3533
TETRArcAKO8_1,1934,3607
TETRArcAKO8_1,1980,3743
TETRArcAKO8_1,2026,3819
TETRArcAKO8_1,2072,3905
TETRArcAKO8_1,2118,3963
TETRArcAKO8_1,2164,4095
TETRArcAKO8_1,2210,4128
TETRArcAKO8_1,2256,4222
TETRArcAKO8_1,2302,4319
TETRArcAKO8_1,2348,4410
TETRArcAKO8_1,2394,4560
TETRArcAKO8_1,2440,4626
TETRArcAKO8_1,2486,4736
TETRArcAKO8_1,2532,4830
TETRArcAKO8_1,2578,4890
TETRArcAKO8_1,2624,4986
TETRArcAKO8_1,2670,5112
TETRArcAKO8_1,2716,5217
TETRArcAKO8_1,2762,5355
TETRArcAKO8_10,0,0
TETRArcAKO8_10,46,14
TETRArcAKO8_10,92,107
TETRArcAKO8_10,138,178
TETRArcAKO8_10,184,301
TETRArcAKO8_10,230,387
TETRArcAKO8_10,276,525
TETRArcAKO8_10,322,621
TETRArcAKO8_10,368,771
TETRArcAKO8_10,414,847
TETRArcAKO8_10,460,960
TETRArcAKO8_10,506,933
TETRArcAKO8_10,552,1029
TETRArcAKO8_10,598,1187
TETRArcAKO8_10,644,1242
TETRArcAKO8_10,690,1413
TETRArcAKO8_10,736,1488
TETRArcAKO8_10,782,1684
TETRArcAKO8_10,828,1751
TETRArcAKO8_10,874,1974
TETRArcAKO8_10,920,2075
TETRArcAKO8_10,967,2297
TETRArcAKO8_10,1013,2468
TETRArcAKO8_10,1059,2600
TETRArcAKO8_10,1105,2807
TETRArcAKO8_10,1151,2865
TETRArcAKO8_10,1197,3140
TETRArcAKO8_10,1243,3273
TETRArcAKO8_10,1289,3404
TETRArcAKO8_10,1335,3520
TETRArcAKO8_10,1381,3703
TETRArcAKO8_10,1427,3896
TETRArcAKO8_10,1473,3986
TETRArcAKO8_10,1519,4213
TETRArcAKO8_10,1565,4345
TETRArcAKO8_10,1611,4606
TETRArcAKO8_10,1657,4627
TETRArcAKO8_10,1703,4853
TETRArcAKO8_10,1749,4914
TETRArcAKO8_10,1795,5089
TETRArcAKO8_10,1841,5235
TETRArcAKO8_10,1888,5475
TETRArcAKO8_10,1934,5630
TETRArcAKO8_10,1980,5859
TETRArcAKO8_10,2026,6051
TETRArcAKO8_10,2072,6221
TETRArcAKO8_10,2118,6407
TETRArcAKO8_10,2164,6587
TETRArcAKO8_10,2210,6796
TETRArcAKO8_10,2256,6963
TETRArcAKO8_10,2302,7191
TETRArcAKO8_10,2348,7348
TETRArcAKO8_10,2394,7606
TETRArcAKO8_10,2440,7748
TETRArcAKO8_10,2486,8045
TETRArcAKO8_10,2532,8170
TETRArcAKO8_10,2578,8367
TETRArcAKO8_10,2624,8512
TETRArcAKO8_10,2670,8789
TETRArcAKO8_10,2716,8951
TETRArcAKO8_10,2762,9195
TETRArcAKO8_11,0,0
TETRArcAKO8_11,46,31
TETRArcAKO8_11,92,0
TETRArcAKO8_11,138,44
TETRArcAKO8_11,184,132
TETRArcAKO8_11,230,214
TETRArcAKO8_11,276,346
TETRArcAKO8_11,322,499
TETRArcAKO8_11,368,658
TETRArcAKO8_11,414,765
TETRArcAKO8_11,460,753
TETRArcAKO8_11,506,810
TETRArcAKO8_11,552,902
TETRArcAKO8_11,598,1074
TETRArcAKO8_11,644,1114
TETRArcAKO8_11,690,1313
TETRArcAKO8_11,736,1399
TETRArcAKO8_11,782,1528
TETRArcAKO8_11,828,1674
TETRArcAKO8_11,874,1853
TETRArcAKO8_11,920,1997
TETRArcAKO8_11,967,2161
TETRArcAKO8_11,1013,2351
TETRArcAKO8_11,1059,2536
TETRArcAKO8_11,1105,2657
TETRArcAKO8_11,1151,2825
TETRArcAKO8_11,1197,3001
TETRArcAKO8_11,1243,3194
TETRArcAKO8_11,1289,3347
TETRArcAKO8_11,1335,3547
TETRArcAKO8_11,1381,3714
TETRArcAKO8_11,1427,3922
TETRArcAKO8_11,1473,4081
TETRArcAKO8_11,1519,4325
TETRArcAKO8_11,1565,4534
TETRArcAKO8_11,1611,4699
TETRArcAKO8_11,1657,4869
TETRArcAKO8_11,1703,5068
TETRArcAKO8_11,1749,5526
TETRArcAKO8_11,1795,5629
TETRArcAKO8_11,1841,5811
TETRArcAKO8_11,1888,5962
TETRArcAKO8_11,1934,6259
TETRArcAKO8_11,1980,6420
TETRArcAKO8_11,2026,6622
TETRArcAKO8_11,2072,6760
TETRArcAKO8_11,2118,6954
TETRArcAKO8_11,2164,7141
TETRArcAKO8_11,2210,7297
TETRArcAKO8_11,2256,7503
TETRArcAKO8_11,2302,7709
TETRArcAKO8_11,2348,7856
TETRArcAKO8_11,2394,8064
TETRArcAKO8_11,2440,8186
TETRArcAKO8_11,2486,8342
TETRArcAKO8_11,2532,8569
TETRArcAKO8_11,2578,8648
TETRArcAKO8_11,2624,8841
TETRArcAKO8_11,2670,8971
TETRArcAKO8_11,2716,9145
TETRArcAKO8_11,2762,9329
TETRArcAKO8_12,0,0
TETRArcAKO8_12,46,16
TETRArcAKO8_12,92,5
TETRArcAKO8_12,138,2
TETRArcAKO8_12,184,70
TETRArcAKO8_12,230,117
TETRArcAKO8_12,276,221
TETRArcAKO8_12,322,344
TETRArcAKO8_12,368,425
TETRArcAKO8_12,414,494
TETRArcAKO8_12,460,535
TETRArcAKO8_12,506,608
TETRArcAKO8_12,552,615
TETRArcAKO8_12,598,761
TETRArcAKO8_12,644,817
TETRArcAKO8_12,690,957
TETRArcAKO8_12,736,987
TETRArcAKO8_12,782,1138
TETRArcAKO8_12,828,1157
TETRArcAKO8_12,874,1318
TETRArcAKO8_12,920,1437
TETRArcAKO8_12,967,1494
TETRArcAKO8_12,1013,1716
TETRArcAKO8_12,1059,1779
TETRArcAKO8_12,1105,1913
TETRArcAKO8_12,1151,2026
TETRArcAKO8_12,1197,2172
TETRArcAKO8_12,1243,2245
TETRArcAKO8_12,1289,2383
TETRArcAKO8_12,1335,2520
TETRArcAKO8_12,1381,2598
TETRArcAKO8_12,1427,2735
TETRArcAKO8_12,1473,2845
TETRArcAKO8_12,1519,3017
TETRArcAKO8_12,1565,3116
TETRArcAKO8_12,1611,3276
TETRArcAKO8_12,1657,3404
TETRArcAKO8_12,1703,3587
TETRArcAKO8_12,1749,3702
TETRArcAKO8_12,1795,3795
TETRArcAKO8_12,1841,3941
TETRArcAKO8_12,1888,4071
TETRArcAKO8_12,1934,4221
TETRArcAKO8_12,1980,4414
TETRArcAKO8_12,2026,4553
TETRArcAKO8_12,2072,4692
TETRArcAKO8_12,2118,4842
TETRArcAKO8_12,2164,4941
TETRArcAKO8_12,2210,5097
TETRArcAKO8_12,2256,5216
TETRArcAKO8_12,2302,5409
TETRArcAKO8_12,2348,5548
TETRArcAKO8_12,2394,5728
TETRArcAKO8_12,2440,5818
TETRArcAKO8_12,2486,5954
TETRArcAKO8_12,2532,6094
TETRArcAKO8_12,2578,6171
TETRArcAKO8_12,2624,6319
TETRArcAKO8_12,2670,6484
TETRArcAKO8_12,2716,6592
TETRArcAKO8_12,2762,6748
TETRArcAKO8_13,0,0
TETRArcAKO8_13,46,0
TETRArcAKO8_13,92,0
TETRArcAKO8_13,138,14
TETRArcAKO8_13,184,3
TETRArcAKO8_13,230,23
TETRArcAKO8_13,276,7
TETRArcAKO8_13,322,26
TETRArcAKO8_13,368,32
TETRArcAKO8_13,414,49
TETRArcAKO8_13,460,49
TETRArcAKO8_13,506,64
TETRArcAKO8_13,552,53
TETRArcAKO8_13,598,74
TETRArcAKO8_13,644,73
TETRArcAKO8_13,690,95
TETRArcAKO8_13,736,98
TETRArcAKO8_13,782,137
TETRArcAKO8_13,828,133
TETRArcAKO8_13,874,168
TETRArcAKO8_13,920,162
TETRArcAKO8_13,967,243
TETRArcAKO8_13,1013,254
TETRArcAKO8_13,1059,246
TETRArcAKO8_13,1105,331
TETRArcAKO8_13,1151,406
TETRArcAKO8_13,1197,376
TETRArcAKO8_13,1243,444
TETRArcAKO8_13,1289,522
TETRArcAKO8_13,1335,579
TETRArcAKO8_13,1381,539
TETRArcAKO8_13,1427,620
TETRArcAKO8_13,1473,700
TETRArcAKO8_13,1519,683
TETRArcAKO8_13,1565,704
TETRArcAKO8_13,1611,766
TETRArcAKO8_13,1657,903
TETRArcAKO8_13,1703,1098
TETRArcAKO8_13,1749,1093
TETRArcAKO8_13,1795,1137
TETRArcAKO8_13,1841,1339
TETRArcAKO8_13,1888,1437
TETRArcAKO8_13,1934,1477
TETRArcAKO8_13,1980,1474
TETRArcAKO8_13,2026,1657
TETRArcAKO8_13,2072,1838
TETRArcAKO8_13,2118,1941
TETRArcAKO8_13,2164,1905
TETRArcAKO8_13,2210,1851
TETRArcAKO8_13,2256,2002
TETRArcAKO8_13,2302,2134
TETRArcAKO8_13,2348,2251
TETRArcAKO8_13,2394,2150
TETRArcAKO8_13,2440,2183
TETRArcAKO8_13,2486,2247
TETRArcAKO8_13,2532,2494
TETRArcAKO8_13,2578,2522
TETRArcAKO8_13,2624,2548
TETRArcAKO8_13,2670,2433
TETRArcAKO8_13,2716,2630
TETRArcAKO8_13,2762,2810
TETRArcAKO8_14,0,0
TETRArcAKO8_14,46,0
TETRArcAKO8_14,92,31
TETRArcAKO8_14,138,106
TETRArcAKO8_14,184,188
TETRArcAKO8_14,230,321
TETRArcAKO8_14,276,483
TETRArcAKO8_14,322,561
TETRArcAKO8_14,368,656
TETRArcAKO8_14,414,673
TETRArcAKO8_14,460,855
TETRArcAKO8_14,506,833
TETRArcAKO8_14,552,877
TETRArcAKO8_14,598,1048
TETRArcAKO8_14,644,1181
TETRArcAKO8_14,690,1278
TETRArcAKO8_14,736,1403
TETRArcAKO8_14,782,1577
TETRArcAKO8_14,828,1702
TETRArcAKO8_14,874,1836
TETRArcAKO8_14,920,2031
TETRArcAKO8_14,967,2219
TETRArcAKO8_14,1013,2376
TETRArcAKO8_14,1059,2589
TETRArcAKO8_14,1105,2697
TETRArcAKO8_14,1151,2864
TETRArcAKO8_14,1197,3016
TETRArcAKO8_14,1243,3205
TETRArcAKO8_14,1289,3299
TETRArcAKO8_14,1335,3518
TETRArcAKO8_14,1381,3583
TETRArcAKO8_14,1427,3795
TETRArcAKO8_14,1473,3851
TETRArcAKO8_14,1519,4045
TETRArcAKO8_14,1565,4215
TETRArcAKO8_14,1611,4340
TETRArcAKO8_14,1657,4464
TETRArcAKO8_14,1703,4487
TETRArcAKO8_14,1749,4836
TETRArcAKO8_14,1795,4933
TETRArcAKO8_14,1841,5139
TETRArcAKO8_14,1888,5245
TETRArcAKO8_14,1934,5463
TETRArcAKO8_14,1980,5636
TETRArcAKO8_14,2026,5856
TETRArcAKO8_14,2072,5998
TETRArcAKO8_14,2118,6173
TETRArcAKO8_14,2164,6271
TETRArcAKO8_14,2210,6488
TETRArcAKO8_14,2256,6666
TETRArcAKO8_14,2302,6821
TETRArcAKO8_14,2348,6983
TETRArcAKO8_14,2394,7145
TETRArcAKO8_14,2440,7355
TETRArcAKO8_14,2486,7499
TETRArcAKO8_14,2532,7695
TETRArcAKO8_14,2578,7746
TETRArcAKO8_14,2624,7976
TETRArcAKO8_14,2670,8083
TETRArcAKO8_14,2716,8339
TETRArcAKO8_14,2762,8462
TETRArcAKO8_15,0,0
TETRArcAKO8_15,46,50
TETRArcAKO8_15,92,86
TETRArcAKO8_15,138,133
TETRArcAKO8_15,184,248
TETRArcAKO8_15,230,356
TETRArcAKO8_15,276,557
TETRArcAKO8_15,322,849
TETRArcAKO8_15,368,1123
TETRArcAKO8_15,414,1440
TETRArcAKO8_15,460,1673
TETRArcAKO8_15,506,1944
TETRArcAKO8_15,552,2200
TETRArcAKO8_15,598,2642
TETRArcAKO8_15,644,2865
TETRArcAKO8_15,690,3195
TETRArcAKO8_15,736,3240
TETRArcAKO8_15,782,3467
TETRArcAKO8_15,828,3607
TETRArcAKO8_15,874,3795
TETRArcAKO8_15,920,4033
TETRArcAKO8_15,967,4251
TETRArcAKO8_15,1013,4541
TETRArcAKO8_15,1059,4738
TETRArcAKO8_15,1105,5048
TETRArcAKO8_15,1151,5269
TETRArcAKO8_15,1197,5628
TETRArcAKO8_15,1243,5855
TETRArcAKO8_15,1289,6210
TETRArcAKO8_15,1335,6494
TETRArcAKO8_15,1381,6684
TETRArcAKO8_15,1427,6997
TETRArcAKO8_15,1473,7202
TETRArcAKO8_15,1519,7591
TETRArcAKO8_15,1565,7731
TETRArcAKO8_15,1611,8046
TETRArcAKO8_15,1657,8166
TETRArcAKO8_15,1703,8150
TETRArcAKO8_15,1749,8468
TETRArcAKO8_15,1795,8613
TETRArcAKO8_15,1841,8844
TETRArcAKO8_15,1888,9086
TETRArcAKO8_15,1934,9391
TETRArcAKO8_15,1980,9667
TETRArcAKO8_15,2026,9909
TETRArcAKO8_15,2072,10078
TETRArcAKO8_15,2118,10383
TETRArcAKO8_15,2164,10568
TETRArcAKO8_15,2210,10777
TETRArcAKO8_15,2256,10940
TETRArcAKO8_15,2302,11201
TETRArcAKO8_15,2348,11399
TETRArcAKO8_15,2394,11665
TETRArcAKO8_15,2440,11776
TETRArcAKO8_15,2486,12000
TETRArcAKO8_15,2532,12196
TETRArcAKO8_15,2578,12360
TETRArcAKO8_15,2624,12535
TETRArcAKO8_15,2670,12766
TETRArcAKO8_15,2716,12853
TETRArcAKO8_15,2762,13175
TETRArcAKO8_16,0,0
TETRArcAKO8_16,46,0
TETRArcAKO8_16,92,0
TETRArcAKO8_16,138,10
TETRArcAKO8_16,184,65
TETRArcAKO8_16,230,159
TETRArcAKO8_16,276,218
TETRArcAKO8_16,322,345
TETRArcAKO8_16,368,500
TETRArcAKO8_16,414,604
TETRArcAKO8_16,460,537
TETRArcAKO8_16,506,612
TETRArcAKO8_16,552,728
TETRArcAKO8_16,598,989
TETRArcAKO8_16,644,1072
TETRArcAKO8_16,690,1248
TETRArcAKO8_16,736,1400
TETRArcAKO8_16,782,1518
TETRArcAKO8_16,828,1673
TETRArcAKO8_16,874,1886
TETRArcAKO8_16,920,1975
TETRArcAKO8_16,967,2201
TETRArcAKO8_16,1013,2412
TETRArcAKO8_16,1059,2660
TETRArcAKO8_16,1105,2796
TETRArcAKO8_16,1151,2974
TETRArcAKO8_16,1197,3213
TETRArcAKO8_16,1243,3409
TETRArcAKO8_16,1289,3643
TETRArcAKO8_16,1335,3821
TETRArcAKO8_16,1381,4032
TETRArcAKO8_16,1427,4138
TETRArcAKO8_16,1473,4265
TETRArcAKO8_16,1519,4449
TETRArcAKO8_16,1565,4675
TETRArcAKO8_16,1611,4800
TETRArcAKO8_16,1657,4934
TETRArcAKO8_16,1703,5357
TETRArcAKO8_16,1749,5689
TETRArcAKO8_16,1795,5821
TETRArcAKO8_16,1841,6054
TETRArcAKO8_16,1888,6234
TETRArcAKO8_16,1934,6445
TETRArcAKO8_16,1980,6714
TETRArcAKO8_16,2026,6870
TETRArcAKO8_16,2072,7051
TETRArcAKO8_16,2118,7142
TETRArcAKO8_16,2164,7391
TETRArcAKO8_16,2210,7486
TETRArcAKO8_16,2256,7742
TETRArcAKO8_16,2302,7835
TETRArcAKO8_16,2348,8070
TETRArcAKO8_16,2394,8238
TETRArcAKO8_16,2440,8487
TETRArcAKO8_16,2486,8603
TETRArcAKO8_16,2532,8890
TETRArcAKO8_16,2578,8972
TETRArcAKO8_16,2624,9288
TETRArcAKO8_16,2670,9456
TETRArcAKO8_16,2716,9668
TETRArcAKO8_16,2762,9893
TETRArcAKO8_17,0,0
TETRArcAKO8_17,46,0
TETRArcAKO8_17,92,0
TETRArcAKO8_17,138,60
TETRArcAKO8_17,184,116
TETRArcAKO8_17,230,249
TETRArcAKO8_17,276,307
TETRArcAKO8_17,322,416
TETRArcAKO8_17,368,485
TETRArcAKO8_17,414,589
TETRArcAKO8_17,460,636
TETRArcAKO8_17,506,676
TETRArcAKO8_17,552,731
TETRArcAKO8_17,598,943
TETRArcAKO8_17,644,1020
TETRArcAKO8_17,690,1129
TETRArcAKO8_17,736,1195
TETRArcAKO8_17,782,1371
TETRArcAKO8_17,828,1466
TETRArcAKO8_17,874,1622
TETRArcAKO8_17,920,1721
TETRArcAKO8_17,967,1854
TETRArcAKO8_17,1013,1946
TETRArcAKO8_17,1059,2147
TETRArcAKO8_17,1105,2227
TETRArcAKO8_17,1151,2397
TETRArcAKO8_17,1197,2540
TETRArcAKO8_17,1243,2659
TETRArcAKO8_17,1289,2848
TETRArcAKO8_17,1335,2968
TETRArcAKO8_17,1381,3145
TETRArcAKO8_17,1427,3257
TETRArcAKO8_17,1473,3451
TETRArcAKO8_17,1519,3608
TETRArcAKO8_17,1565,3812
TETRArcAKO8_17,1611,4003
TETRArcAKO8_17,1657,4207
TETRArcAKO8_17,1703,4477
TETRArcAKO8_17,1749,4590
TETRArcAKO8_17,1795,4725
TETRArcAKO8_17,1841,4892
TETRArcAKO8_17,1888,5101
TETRArcAKO8_17,1934,5346
TETRArcAKO8_17,1980,5583
TETRArcAKO8_17,2026,5777
TETRArcAKO8_17,2072,5954
TETRArcAKO8_17,2118,6126
TETRArcAKO8_17,2164,6412
TETRArcAKO8_17,2210,6559
TETRArcAKO8_17,2256,6808
TETRArcAKO8_17,2302,6970
TETRArcAKO8_17,2348,7281
TETRArcAKO8_17,2394,7475
TETRArcAKO8_17,2440,7662
TETRArcAKO8_17,2486,7814
TETRArcAKO8_17,2532,8038
TETRArcAKO8_17,2578,8224
TETRArcAKO8_17,2624,8462
TETRArcAKO8_17,2670,8691
TETRArcAKO8_17,2716,8892
TETRArcAKO8_17,2762,9144
TETRArcAKO8_18,0,0
TETRArcAKO8_18,46,63
TETRArcAKO8_18,92,62
TETRArcAKO8_18,138,169
TETRArcAKO8_18,184,235
TETRArcAKO8_18,230,316
TETRArcAKO8_18,276,454
TETRArcAKO8_18,322,550
TETRArcAKO8_18,368,532
TETRArcAKO8_18,414,609
TETRArcAKO8_18,460,681
TETRArcAKO8_18,506,776
TETRArcAKO8_18,552,957
TETRArcAKO8_18,598,1065
TETRArcAKO8_18,644,1179
TETRArcAKO8_18,690,1356
TETRArcAKO8_18,736,1449
TETRArcAKO8_18,782,1661
TETRArcAKO8_18,828,1771
TETRArcAKO8_18,874,2006
TETRArcAKO8_18,920,2056
TETRArcAKO8_18,967,2319
TETRArcAKO8_18,1013,2503
TETRArcAKO8_18,1059,2676
TETRArcAKO8_18,1105,2888
TETRArcAKO8_18,1151,3031
TETRArcAKO8_18,1197,3274
TETRArcAKO8_18,1243,3386
TETRArcAKO8_18,1289,3620
TETRArcAKO8_18,1335,3712
TETRArcAKO8_18,1381,3928
TETRArcAKO8_18,1427,4083
TETRArcAKO8_18,1473,4199
TETRArcAKO8_18,1519,4404
TETRArcAKO8_18,1565,4562
TETRArcAKO8_18,1611,4803
TETRArcAKO8_18,1657,4974
TETRArcAKO8_18,1703,5426
TETRArcAKO8_18,1749,5444
TETRArcAKO8_18,1795,5694
TETRArcAKO8_18,1841,5775
TETRArcAKO8_18,1888,6016
TETRArcAKO8_18,1934,6187
TETRArcAKO8_18,1980,6405
TETRArcAKO8_18,2026,6538
TETRArcAKO8_18,2072,6739
TETRArcAKO8_18,2118,6855
TETRArcAKO8_18,2164,7065
TETRArcAKO8_18,2210,7157
TETRArcAKO8_18,2256,7387
TETRArcAKO8_18,2302,7582
TETRArcAKO8_18,2348,7760
TETRArcAKO8_18,2394,7972
TETRArcAKO8_18,2440,8069
TETRArcAKO8_18,2486,8255
TETRArcAKO8_18,2532,8420
TETRArcAKO8_18,2578,8573
TETRArcAKO8_18,2624,8727
TETRArcAKO8_18,2670,8955
TETRArcAKO8_18,2716,9086
TETRArcAKO8_18,2762,9340
TETRArcAKO8_19,0,0
TETRArcAKO8_19,46,0
TETRArcAKO8_19,92,37
TETRArcAKO8_19,138,35
TETRArcAKO8_19,184,142
TETRArcAKO8_19,230,251
TETRArcAKO8_19,276,369
TETRArcAKO8_19,322,492
TETRArcAKO8_19,368,562
TETRArcAKO8_19,414,670
TETRArcAKO8_19,460,696
TETRArcAKO8_19,506,769
TETRArcAKO8_19,552,819
TETRArcAKO8_19,598,970
TETRArcAKO8_19,644,1082
TETRArcAKO8_19,690,1254
TETRArcAKO8_19,736,1321
TETRArcAKO8_19,782,1529
TETRArcAKO8_19,828,1637
TETRArcAKO8_19,874,1802
TETRArcAKO8_19,920,1930
TETRArcAKO8_19,967,2099
TETRArcAKO8_19,1013,2307
TETRArcAKO8_19,1059,2459
TETRArcAKO8_19,1105,2627
TETRArcAKO8_19,1151,2752
TETRArcAKO8_19,1197,2978
TETRArcAKO8_19,1243,3102
TETRArcAKO8_19,1289,3339
TETRArcAKO8_19,1335,3487
TETRArcAKO8_19,1381,3650
TETRArcAKO8_19,1427,3803
TETRArcAKO8_19,1473,4048
TETRArcAKO8_19,1519,4309
TETRArcAKO8_19,1565,4482
TETRArcAKO8_19,1611,4757
TETRArcAKO8_19,1657,4862
TETRArcAKO8_19,1703,5019
TETRArcAKO8_19,1749,5577
TETRArcAKO8_19,1795,5813
TETRArcAKO8_19,1841,5978
TETRArcAKO8_19,1888,6178
TETRArcAKO8_19,1934,6379
TETRArcAKO8_19,1980,6626
TETRArcAKO8_19,2026,6794
TETRArcAKO8_19,2072,6986
TETRArcAKO8_19,2118,7141
TETRArcAKO8_19,2164,7335
TETRArcAKO8_19,2210,7448
TETRArcAKO8_19,2256,7626
TETRArcAKO8_19,2302,7830
TETRArcAKO8_19,2348,7992
TETRArcAKO8_19,2394,8194
TETRArcAKO8_19,2440,8263
TETRArcAKO8_19,2486,8498
TETRArcAKO8_19,2532,8562
TETRArcAKO8_19,2578,8786
