,Cell_type,Time,Spot,Spot_loc,Growth,Growth_normalized
TETRArcAKO16_21_1795,TETRArcAKO16,1795.0,TETRArcAKO16_21,447_540_6,6156.0,730.0
TETRArcAKO16_22_1795,TETRArcAKO16,1795.0,TETRArcAKO16_22,448_500_5,4466.0,537.0
TETRArcAKO16_23_1795,TETRArcAKO16,1795.0,TETRArcAKO16_23,495_916_7,7526.0,953.0
TETRArcAKO16_24_1795,TETRArcAKO16,1795.0,TETRArcAKO16_24,497_256_6,5578.0,719.0
TETRArcAKO16_25_1795,TETRArcAKO16,1795.0,TETRArcAKO16_25,511_557_7,8814.0,885.0
TETRArcAKO16_26_1795,TETRArcAKO16,1795.0,TETRArcAKO16_26,516_994_7,8839.0,908.0
TETRArcAKO16_27_1795,TETRArcAKO16,1795.0,TETRArcAKO16_27,534_683_8,12216.0,907.0
TETRArcAKO16_28_1795,TETRArcAKO16,1795.0,TETRArcAKO16_28,582_417_7,6632.0,834.0
TETRArcAKO16_29_1795,TETRArcAKO16,1795.0,TETRArcAKO16_29,671_659_7,8051.0,998.0
TETRArcAKO16_30_1795,TETRArcAKO16,1795.0,TETRArcAKO16_30,747_418_7,6533.0,796.0
TETRArcAKO16_31_1795,TETRArcAKO16,1795.0,TETRArcAKO16_31,801_159_5,4552.0,402.0
TETRArcAKO16_32_1795,TETRArcAKO16,1795.0,TETRArcAKO16_32,880_863_8,10958.0,1259.0
TETRArcAKO16_33_1795,TETRArcAKO16,1795.0,TETRArcAKO16_33,884_259_6,6172.0,677.0
TETRArcAKO16_34_1795,TETRArcAKO16,1795.0,TETRArcAKO16_34,972_570_6,6177.0,750.0
TETRArcAKO16_35_1795,TETRArcAKO16,1795.0,TETRArcAKO16_35,1036_861_6,6693.0,767.0
TETRArcAKO16_0_2670,TETRArcAKO16,2670.0,TETRArcAKO16_0,37_462_6,6226.0,1383.0
TETRArcAKO16_1_2670,TETRArcAKO16,2670.0,TETRArcAKO16_1,69_1089_14,27300.0,494.0
TETRArcAKO16_2_2670,TETRArcAKO16,2670.0,TETRArcAKO16_2,114_680_8,9542.0,1665.0
TETRArcAKO16_3_2670,TETRArcAKO16,2670.0,TETRArcAKO16_3,117_371_6,6916.0,1532.0
TETRArcAKO16_4_2670,TETRArcAKO16,2670.0,TETRArcAKO16_4,153_682_7,9732.0,1394.0
TETRArcAKO16_5_2670,TETRArcAKO16,2670.0,TETRArcAKO16_5,175_742_8,12129.0,1990.0
TETRArcAKO16_6_2670,TETRArcAKO16,2670.0,TETRArcAKO16_6,178_982_6,7548.0,1604.0
TETRArcAKO16_7_2670,TETRArcAKO16,2670.0,TETRArcAKO16_7,185_704_8,13211.0,1494.0
TETRArcAKO16_8_2670,TETRArcAKO16,2670.0,TETRArcAKO16_8,184_467_7,8172.0,1374.0
TETRArcAKO16_9_2670,TETRArcAKO16,2670.0,TETRArcAKO16_9,205_1037_5,5125.0,1185.0
TETRArcAKO16_10_2670,TETRArcAKO16,2670.0,TETRArcAKO16_10,212_309_7,9618.0,2034.0
TETRArcAKO16_11_2670,TETRArcAKO16,2670.0,TETRArcAKO16_11,225_699_7,9629.0,1931.0
TETRArcAKO16_12_2670,TETRArcAKO16,2670.0,TETRArcAKO16_12,260_622_7,9783.0,1828.0
TETRArcAKO16_13_2670,TETRArcAKO16,2670.0,TETRArcAKO16_13,288_627_7,9783.0,1950.0
TETRArcAKO16_14_2670,TETRArcAKO16,2670.0,TETRArcAKO16_14,288_317_5,5068.0,1139.0
TETRArcAKO16_15_2670,TETRArcAKO16,2670.0,TETRArcAKO16_15,295_365_6,6865.0,1622.0
TETRArcAKO16_16_2670,TETRArcAKO16,2670.0,TETRArcAKO16_16,343_961_5,5057.0,1106.0
TETRArcAKO16_17_2670,TETRArcAKO16,2670.0,TETRArcAKO16_17,349_248_6,7325.0,138.0
TETRArcAKO16_18_2670,TETRArcAKO16,2670.0,TETRArcAKO16_18,358_514_6,6918.0,1634.0
TETRArcAKO16_19_2670,TETRArcAKO16,2670.0,TETRArcAKO16_19,375_968_6,6847.0,1374.0
TETRArcAKO16_20_2670,TETRArcAKO16,2670.0,TETRArcAKO16_20,376_151_7,8212.0,1518.0
TETRArcAKO16_21_2670,TETRArcAKO16,2670.0,TETRArcAKO16_21,447_540_6,6870.0,1444.0
TETRArcAKO16_22_2670,TETRArcAKO16,2670.0,TETRArcAKO16_22,448_500_5,5019.0,1090.0
TETRArcAKO16_23_2670,TETRArcAKO16,2670.0,TETRArcAKO16_23,495_916_7,8310.0,1737.0
TETRArcAKO16_24_2670,TETRArcAKO16,2670.0,TETRArcAKO16_24,497_256_6,6299.0,1440.0
TETRArcAKO16_25_2670,TETRArcAKO16,2670.0,TETRArcAKO16_25,511_557_7,9770.0,1841.0
TETRArcAKO16_26_2670,TETRArcAKO16,2670.0,TETRArcAKO16_26,516_994_7,9794.0,1863.0
TETRArcAKO16_27_2670,TETRArcAKO16,2670.0,TETRArcAKO16_27,534_683_8,13176.0,1867.0
TETRArcAKO16_28_2670,TETRArcAKO16,2670.0,TETRArcAKO16_28,582_417_7,7501.0,1703.0
TETRArcAKO16_29_2670,TETRArcAKO16,2670.0,TETRArcAKO16_29,671_659_7,9001.0,1948.0
TETRArcAKO16_30_2670,TETRArcAKO16,2670.0,TETRArcAKO16_30,747_418_7,7464.0,1727.0
TETRArcAKO16_31_2670,TETRArcAKO16,2670.0,TETRArcAKO16_31,801_159_5,5050.0,900.0
TETRArcAKO16_32_2670,TETRArcAKO16,2670.0,TETRArcAKO16_32,880_863_8,12123.0,2424.0
TETRArcAKO16_33_2670,TETRArcAKO16,2670.0,TETRArcAKO16_33,884_259_6,6884.0,1389.0
TETRArcAKO16_34_2670,TETRArcAKO16,2670.0,TETRArcAKO16_34,972_570_6,6919.0,1492.0
TETRArcAKO16_35_2670,TETRArcAKO16,2670.0,TETRArcAKO16_35,1036_861_6,7518.0,1592.0
TETRArcAKO16_0_598,TETRArcAKO16,598.0,TETRArcAKO16_0,37_462_6,4952.0,109.0
TETRArcAKO16_1_598,TETRArcAKO16,598.0,TETRArcAKO16_1,69_1089_14,26931.0,125.0
TETRArcAKO16_2_598,TETRArcAKO16,598.0,TETRArcAKO16_2,114_680_8,7982.0,105.0
TETRArcAKO16_3_598,TETRArcAKO16,598.0,TETRArcAKO16_3,117_371_6,5454.0,70.0
TETRArcAKO16_4_598,TETRArcAKO16,598.0,TETRArcAKO16_4,153_682_7,8439.0,101.0
TETRArcAKO16_5_598,TETRArcAKO16,598.0,TETRArcAKO16_5,175_742_8,10280.0,141.0
TETRArcAKO16_6_598,TETRArcAKO16,598.0,TETRArcAKO16_6,178_982_6,6050.0,106.0
TETRArcAKO16_7_598,TETRArcAKO16,598.0,TETRArcAKO16_7,185_704_8,11826.0,109.0
TETRArcAKO16_8_598,TETRArcAKO16,598.0,TETRArcAKO16_8,184_467_7,6863.0,65.0
TETRArcAKO16_9_598,TETRArcAKO16,598.0,TETRArcAKO16_9,205_1037_5,4021.0,81.0
TETRArcAKO16_10_598,TETRArcAKO16,598.0,TETRArcAKO16_10,212_309_7,7676.0,92.0
TETRArcAKO16_11_598,TETRArcAKO16,598.0,TETRArcAKO16_11,225_699_7,7841.0,143.0
TETRArcAKO16_12_598,TETRArcAKO16,598.0,TETRArcAKO16_12,260_622_7,8023.0,68.0
TETRArcAKO16_13_598,TETRArcAKO16,598.0,TETRArcAKO16_13,288_627_7,7957.0,124.0
TETRArcAKO16_14_598,TETRArcAKO16,598.0,TETRArcAKO16_14,288_317_5,4021.0,92.0
TETRArcAKO16_15_598,TETRArcAKO16,598.0,TETRArcAKO16_15,295_365_6,5347.0,104.0
TETRArcAKO16_16_598,TETRArcAKO16,598.0,TETRArcAKO16_16,343_961_5,4043.0,92.0
TETRArcAKO16_17_598,TETRArcAKO16,598.0,TETRArcAKO16_17,349_248_6,7222.0,35.0
TETRArcAKO16_18_598,TETRArcAKO16,598.0,TETRArcAKO16_18,358_514_6,5453.0,169.0
TETRArcAKO16_19_598,TETRArcAKO16,598.0,TETRArcAKO16_19,375_968_6,5585.0,112.0
TETRArcAKO16_20_598,TETRArcAKO16,598.0,TETRArcAKO16_20,376_151_7,6821.0,127.0
TETRArcAKO16_21_598,TETRArcAKO16,598.0,TETRArcAKO16_21,447_540_6,5513.0,87.0
TETRArcAKO16_22_598,TETRArcAKO16,598.0,TETRArcAKO16_22,448_500_5,3980.0,51.0
TETRArcAKO16_23_598,TETRArcAKO16,598.0,TETRArcAKO16_23,495_916_7,6700.0,127.0
TETRArcAKO16_24_598,TETRArcAKO16,598.0,TETRArcAKO16_24,497_256_6,4963.0,104.0
TETRArcAKO16_25_598,TETRArcAKO16,598.0,TETRArcAKO16_25,511_557_7,8043.0,114.0
TETRArcAKO16_26_598,TETRArcAKO16,598.0,TETRArcAKO16_26,516_994_7,8065.0,134.0
TETRArcAKO16_27_598,TETRArcAKO16,598.0,TETRArcAKO16_27,534_683_8,11466.0,157.0
TETRArcAKO16_28_598,TETRArcAKO16,598.0,TETRArcAKO16_28,582_417_7,5916.0,118.0
TETRArcAKO16_29_598,TETRArcAKO16,598.0,TETRArcAKO16_29,671_659_7,7197.0,144.0
TETRArcAKO16_30_598,TETRArcAKO16,598.0,TETRArcAKO16_30,747_418_7,5895.0,158.0
TETRArcAKO16_31_598,TETRArcAKO16,598.0,TETRArcAKO16_31,801_159_5,4231.0,81.0
TETRArcAKO16_32_598,TETRArcAKO16,598.0,TETRArcAKO16_32,880_863_8,9829.0,130.0
TETRArcAKO16_33_598,TETRArcAKO16,598.0,TETRArcAKO16_33,884_259_6,5607.0,112.0
TETRArcAKO16_34_598,TETRArcAKO16,598.0,TETRArcAKO16_34,972_570_6,5511.0,84.0
TETRArcAKO16_35_598,TETRArcAKO16,598.0,TETRArcAKO16_35,1036_861_6,6016.0,90.0
TETRArcAKO16_0_2072,TETRArcAKO16,2072.0,TETRArcAKO16_0,37_462_6,5779.0,936.0
TETRArcAKO16_1_2072,TETRArcAKO16,2072.0,TETRArcAKO16_1,69_1089_14,27277.0,471.0
TETRArcAKO16_2_2072,TETRArcAKO16,2072.0,TETRArcAKO16_2,114_680_8,8943.0,1066.0
TETRArcAKO16_3_2072,TETRArcAKO16,2072.0,TETRArcAKO16_3,117_371_6,6411.0,1027.0
TETRArcAKO16_4_2072,TETRArcAKO16,2072.0,TETRArcAKO16_4,153_682_7,9291.0,953.0
TETRArcAKO16_5_2072,TETRArcAKO16,2072.0,TETRArcAKO16_5,175_742_8,11483.0,1344.0
TETRArcAKO16_6_2072,TETRArcAKO16,2072.0,TETRArcAKO16_6,178_982_6,7083.0,1139.0
TETRArcAKO16_7_2072,TETRArcAKO16,2072.0,TETRArcAKO16_7,185_704_8,12665.0,948.0
TETRArcAKO16_8_2072,TETRArcAKO16,2072.0,TETRArcAKO16_8,184_467_7,7670.0,872.0
TETRArcAKO16_9_2072,TETRArcAKO16,2072.0,TETRArcAKO16_9,205_1037_5,4791.0,851.0
TETRArcAKO16_10_2072,TETRArcAKO16,2072.0,TETRArcAKO16_10,212_309_7,8680.0,1096.0
TETRArcAKO16_11_2072,TETRArcAKO16,2072.0,TETRArcAKO16_11,225_699_7,9041.0,1343.0
TETRArcAKO16_12_2072,TETRArcAKO16,2072.0,TETRArcAKO16_12,260_622_7,9187.0,1232.0
TETRArcAKO16_13_2072,TETRArcAKO16,2072.0,TETRArcAKO16_13,288_627_7,9230.0,1397.0
TETRArcAKO16_14_2072,TETRArcAKO16,2072.0,TETRArcAKO16_14,288_317_5,4675.0,746.0
TETRArcAKO16_15_2072,TETRArcAKO16,2072.0,TETRArcAKO16_15,295_365_6,6362.0,1119.0
TETRArcAKO16_16_2072,TETRArcAKO16,2072.0,TETRArcAKO16_16,343_961_5,4713.0,762.0
TETRArcAKO16_17_2072,TETRArcAKO16,2072.0,TETRArcAKO16_17,349_248_6,7325.0,138.0
TETRArcAKO16_18_2072,TETRArcAKO16,2072.0,TETRArcAKO16_18,358_514_6,6459.0,1175.0
TETRArcAKO16_19_2072,TETRArcAKO16,2072.0,TETRArcAKO16_19,375_968_6,6377.0,904.0
TETRArcAKO16_20_2072,TETRArcAKO16,2072.0,TETRArcAKO16_20,376_151_7,7695.0,1001.0
TETRArcAKO16_21_2072,TETRArcAKO16,2072.0,TETRArcAKO16_21,447_540_6,6406.0,980.0
TETRArcAKO16_22_2072,TETRArcAKO16,2072.0,TETRArcAKO16_22,448_500_5,4651.0,722.0
TETRArcAKO16_23_2072,TETRArcAKO16,2072.0,TETRArcAKO16_23,495_916_7,7777.0,1204.0
TETRArcAKO16_24_2072,TETRArcAKO16,2072.0,TETRArcAKO16_24,497_256_6,5794.0,935.0
TETRArcAKO16_25_2072,TETRArcAKO16,2072.0,TETRArcAKO16_25,511_557_7,9148.0,1219.0
TETRArcAKO16_26_2072,TETRArcAKO16,2072.0,TETRArcAKO16_26,516_994_7,9113.0,1182.0
TETRArcAKO16_27_2072,TETRArcAKO16,2072.0,TETRArcAKO16_27,534_683_8,12557.0,1248.0
TETRArcAKO16_28_2072,TETRArcAKO16,2072.0,TETRArcAKO16_28,582_417_7,6913.0,1115.0
TETRArcAKO16_29_2072,TETRArcAKO16,2072.0,TETRArcAKO16_29,671_659_7,8405.0,1352.0
TETRArcAKO16_30_2072,TETRArcAKO16,2072.0,TETRArcAKO16_30,747_418_7,6812.0,1075.0
TETRArcAKO16_31_2072,TETRArcAKO16,2072.0,TETRArcAKO16_31,801_159_5,4691.0,541.0
TETRArcAKO16_32_2072,TETRArcAKO16,2072.0,TETRArcAKO16_32,880_863_8,11381.0,1682.0
TETRArcAKO16_33_2072,TETRArcAKO16,2072.0,TETRArcAKO16_33,884_259_6,6411.0,916.0
TETRArcAKO16_34_2072,TETRArcAKO16,2072.0,TETRArcAKO16_34,972_570_6,6424.0,997.0
TETRArcAKO16_35_2072,TETRArcAKO16,2072.0,TETRArcAKO16_35,1036_861_6,6970.0,1044.0
TETRArcAKO16_0_1427,TETRArcAKO16,1427.0,TETRArcAKO16_0,37_462_6,5297.0,454.0
TETRArcAKO16_1_1427,TETRArcAKO16,1427.0,TETRArcAKO16_1,69_1089_14,27011.0,205.0
TETRArcAKO16_2_1427,TETRArcAKO16,1427.0,TETRArcAKO16_2,114_680_8,8330.0,453.0
TETRArcAKO16_3_1427,TETRArcAKO16,1427.0,TETRArcAKO16_3,117_371_6,5891.0,507.0
TETRArcAKO16_4_1427,TETRArcAKO16,1427.0,TETRArcAKO16_4,153_682_7,8767.0,429.0
TETRArcAKO16_5_1427,TETRArcAKO16,1427.0,TETRArcAKO16_5,175_742_8,10784.0,645.0
TETRArcAKO16_6_1427,TETRArcAKO16,1427.0,TETRArcAKO16_6,178_982_6,6526.0,582.0
TETRArcAKO16_7_1427,TETRArcAKO16,1427.0,TETRArcAKO16_7,185_704_8,12178.0,461.0
TETRArcAKO16_8_1427,TETRArcAKO16,1427.0,TETRArcAKO16_8,184_467_7,7172.0,374.0
TETRArcAKO16_9_1427,TETRArcAKO16,1427.0,TETRArcAKO16_9,205_1037_5,4374.0,434.0
TETRArcAKO16_10_1427,TETRArcAKO16,1427.0,TETRArcAKO16_10,212_309_7,8023.0,439.0
TETRArcAKO16_11_1427,TETRArcAKO16,1427.0,TETRArcAKO16_11,225_699_7,8352.0,654.0
TETRArcAKO16_12_1427,TETRArcAKO16,1427.0,TETRArcAKO16_12,260_622_7,8467.0,512.0
TETRArcAKO16_13_1427,TETRArcAKO16,1427.0,TETRArcAKO16_13,288_627_7,8489.0,656.0
TETRArcAKO16_14_1427,TETRArcAKO16,1427.0,TETRArcAKO16_14,288_317_5,4240.0,311.0
TETRArcAKO16_15_1427,TETRArcAKO16,1427.0,TETRArcAKO16_15,295_365_6,5737.0,494.0
TETRArcAKO16_16_1427,TETRArcAKO16,1427.0,TETRArcAKO16_16,343_961_5,4356.0,405.0
TETRArcAKO16_17_1427,TETRArcAKO16,1427.0,TETRArcAKO16_17,349_248_6,7207.0,20.0
TETRArcAKO16_18_1427,TETRArcAKO16,1427.0,TETRArcAKO16_18,358_514_6,5858.0,574.0
TETRArcAKO16_19_1427,TETRArcAKO16,1427.0,TETRArcAKO16_19,375_968_6,5937.0,464.0
TETRArcAKO16_20_1427,TETRArcAKO16,1427.0,TETRArcAKO16_20,376_151_7,7168.0,474.0
TETRArcAKO16_21_1427,TETRArcAKO16,1427.0,TETRArcAKO16_21,447_540_6,5877.0,451.0
TETRArcAKO16_22_1427,TETRArcAKO16,1427.0,TETRArcAKO16_22,448_500_5,4226.0,297.0
TETRArcAKO16_23_1427,TETRArcAKO16,1427.0,TETRArcAKO16_23,495_916_7,7156.0,583.0
TETRArcAKO16_24_1427,TETRArcAKO16,1427.0,TETRArcAKO16_24,497_256_6,5314.0,455.0
TETRArcAKO16_25_1427,TETRArcAKO16,1427.0,TETRArcAKO16_25,511_557_7,8473.0,544.0
TETRArcAKO16_26_1427,TETRArcAKO16,1427.0,TETRArcAKO16_26,516_994_7,8511.0,580.0
TETRArcAKO16_27_1427,TETRArcAKO16,1427.0,TETRArcAKO16_27,534_683_8,11924.0,615.0
TETRArcAKO16_28_1427,TETRArcAKO16,1427.0,TETRArcAKO16_28,582_417_7,6323.0,525.0
TETRArcAKO16_29_1427,TETRArcAKO16,1427.0,TETRArcAKO16_29,671_659_7,7692.0,639.0
TETRArcAKO16_30_1427,TETRArcAKO16,1427.0,TETRArcAKO16_30,747_418_7,6250.0,513.0
TETRArcAKO16_31_1427,TETRArcAKO16,1427.0,TETRArcAKO16_31,801_159_5,4436.0,286.0
TETRArcAKO16_32_1427,TETRArcAKO16,1427.0,TETRArcAKO16_32,880_863_8,10506.0,807.0
TETRArcAKO16_33_1427,TETRArcAKO16,1427.0,TETRArcAKO16_33,884_259_6,5950.0,455.0
TETRArcAKO16_34_1427,TETRArcAKO16,1427.0,TETRArcAKO16_34,972_570_6,5910.0,483.0
TETRArcAKO16_35_1427,TETRArcAKO16,1427.0,TETRArcAKO16_35,1036_861_6,6449.0,523.0
TETRArcAKO16_0_1381,TETRArcAKO16,1381.0,TETRArcAKO16_0,37_462_6,5257.0,414.0
TETRArcAKO16_1_1381,TETRArcAKO16,1381.0,TETRArcAKO16_1,69_1089_14,27062.0,256.0
TETRArcAKO16_2_1381,TETRArcAKO16,1381.0,TETRArcAKO16_2,114_680_8,8311.0,434.0
TETRArcAKO16_3_1381,TETRArcAKO16,1381.0,TETRArcAKO16_3,117_371_6,5853.0,469.0
TETRArcAKO16_4_1381,TETRArcAKO16,1381.0,TETRArcAKO16_4,153_682_7,8708.0,370.0
TETRArcAKO16_5_1381,TETRArcAKO16,1381.0,TETRArcAKO16_5,175_742_8,10746.0,607.0
TETRArcAKO16_6_1381,TETRArcAKO16,1381.0,TETRArcAKO16_6,178_982_6,6479.0,535.0
TETRArcAKO16_7_1381,TETRArcAKO16,1381.0,TETRArcAKO16_7,185_704_8,12119.0,402.0
TETRArcAKO16_8_1381,TETRArcAKO16,1381.0,TETRArcAKO16_8,184_467_7,7138.0,340.0
TETRArcAKO16_9_1381,TETRArcAKO16,1381.0,TETRArcAKO16_9,205_1037_5,4349.0,409.0
TETRArcAKO16_10_1381,TETRArcAKO16,1381.0,TETRArcAKO16_10,212_309_7,8010.0,426.0
TETRArcAKO16_11_1381,TETRArcAKO16,1381.0,TETRArcAKO16_11,225_699_7,8303.0,605.0
TETRArcAKO16_12_1381,TETRArcAKO16,1381.0,TETRArcAKO16_12,260_622_7,8439.0,484.0
TETRArcAKO16_13_1381,TETRArcAKO16,1381.0,TETRArcAKO16_13,288_627_7,8451.0,618.0
TETRArcAKO16_14_1381,TETRArcAKO16,1381.0,TETRArcAKO16_14,288_317_5,4229.0,300.0
TETRArcAKO16_15_1381,TETRArcAKO16,1381.0,TETRArcAKO16_15,295_365_6,5739.0,496.0
TETRArcAKO16_16_1381,TETRArcAKO16,1381.0,TETRArcAKO16_16,343_961_5,4318.0,367.0
TETRArcAKO16_17_1381,TETRArcAKO16,1381.0,TETRArcAKO16_17,349_248_6,7194.0,7.0
TETRArcAKO16_18_1381,TETRArcAKO16,1381.0,TETRArcAKO16_18,358_514_6,5827.0,543.0
TETRArcAKO16_19_1381,TETRArcAKO16,1381.0,TETRArcAKO16_19,375_968_6,5910.0,437.0
TETRArcAKO16_20_1381,TETRArcAKO16,1381.0,TETRArcAKO16_20,376_151_7,7144.0,450.0
TETRArcAKO16_21_1381,TETRArcAKO16,1381.0,TETRArcAKO16_21,447_540_6,5844.0,418.0
TETRArcAKO16_22_1381,TETRArcAKO16,1381.0,TETRArcAKO16_22,448_500_5,4210.0,281.0
TETRArcAKO16_23_1381,TETRArcAKO16,1381.0,TETRArcAKO16_23,495_916_7,7119.0,546.0
TETRArcAKO16_24_1381,TETRArcAKO16,1381.0,TETRArcAKO16_24,497_256_6,5283.0,424.0
TETRArcAKO16_25_1381,TETRArcAKO16,1381.0,TETRArcAKO16_25,511_557_7,8447.0,518.0
TETRArcAKO16_26_1381,TETRArcAKO16,1381.0,TETRArcAKO16_26,516_994_7,8463.0,532.0
TETRArcAKO16_27_1381,TETRArcAKO16,1381.0,TETRArcAKO16_27,534_683_8,11864.0,555.0
TETRArcAKO16_28_1381,TETRArcAKO16,1381.0,TETRArcAKO16_28,582_417_7,6287.0,489.0
TETRArcAKO16_29_1381,TETRArcAKO16,1381.0,TETRArcAKO16_29,671_659_7,7632.0,579.0
TETRArcAKO16_30_1381,TETRArcAKO16,1381.0,TETRArcAKO16_30,747_418_7,6224.0,487.0
TETRArcAKO16_31_1381,TETRArcAKO16,1381.0,TETRArcAKO16_31,801_159_5,4409.0,259.0
TETRArcAKO16_32_1381,TETRArcAKO16,1381.0,TETRArcAKO16_32,880_863_8,10454.0,755.0
TETRArcAKO16_33_1381,TETRArcAKO16,1381.0,TETRArcAKO16_33,884_259_6,5918.0,423.0
TETRArcAKO16_34_1381,TETRArcAKO16,1381.0,TETRArcAKO16_34,972_570_6,5875.0,448.0
TETRArcAKO16_35_1381,TETRArcAKO16,1381.0,TETRArcAKO16_35,1036_861_6,6401.0,475.0
TETRArcAKO16_0_1197,TETRArcAKO16,1197.0,TETRArcAKO16_0,37_462_6,5155.0,312.0
TETRArcAKO16_1_1197,TETRArcAKO16,1197.0,TETRArcAKO16_1,69_1089_14,27068.0,262.0
TETRArcAKO16_2_1197,TETRArcAKO16,1197.0,TETRArcAKO16_2,114_680_8,8200.0,323.0
TETRArcAKO16_3_1197,TETRArcAKO16,1197.0,TETRArcAKO16_3,117_371_6,5689.0,305.0
TETRArcAKO16_4_1197,TETRArcAKO16,1197.0,TETRArcAKO16_4,153_682_7,8630.0,292.0
TETRArcAKO16_5_1197,TETRArcAKO16,1197.0,TETRArcAKO16_5,175_742_8,10605.0,466.0
TETRArcAKO16_6_1197,TETRArcAKO16,1197.0,TETRArcAKO16_6,178_982_6,6365.0,421.0
TETRArcAKO16_7_1197,TETRArcAKO16,1197.0,TETRArcAKO16_7,185_704_8,12030.0,313.0
TETRArcAKO16_8_1197,TETRArcAKO16,1197.0,TETRArcAKO16_8,184_467_7,7064.0,266.0
TETRArcAKO16_9_1197,TETRArcAKO16,1197.0,TETRArcAKO16_9,205_1037_5,4240.0,300.0
TETRArcAKO16_10_1197,TETRArcAKO16,1197.0,TETRArcAKO16_10,212_309_7,7919.0,335.0
TETRArcAKO16_11_1197,TETRArcAKO16,1197.0,TETRArcAKO16_11,225_699_7,8147.0,449.0
TETRArcAKO16_12_1197,TETRArcAKO16,1197.0,TETRArcAKO16_12,260_622_7,8299.0,344.0
TETRArcAKO16_13_1197,TETRArcAKO16,1197.0,TETRArcAKO16_13,288_627_7,8304.0,471.0
TETRArcAKO16_14_1197,TETRArcAKO16,1197.0,TETRArcAKO16_14,288_317_5,4148.0,219.0
TETRArcAKO16_15_1197,TETRArcAKO16,1197.0,TETRArcAKO16_15,295_365_6,5603.0,360.0
TETRArcAKO16_16_1197,TETRArcAKO16,1197.0,TETRArcAKO16_16,343_961_5,4248.0,297.0
TETRArcAKO16_17_1197,TETRArcAKO16,1197.0,TETRArcAKO16_17,349_248_6,7200.0,13.0
TETRArcAKO16_18_1197,TETRArcAKO16,1197.0,TETRArcAKO16_18,358_514_6,5696.0,412.0
TETRArcAKO16_19_1197,TETRArcAKO16,1197.0,TETRArcAKO16_19,375_968_6,5805.0,332.0
TETRArcAKO16_20_1197,TETRArcAKO16,1197.0,TETRArcAKO16_20,376_151_7,7048.0,354.0
TETRArcAKO16_21_1197,TETRArcAKO16,1197.0,TETRArcAKO16_21,447_540_6,5751.0,325.0
TETRArcAKO16_22_1197,TETRArcAKO16,1197.0,TETRArcAKO16_22,448_500_5,4148.0,219.0
TETRArcAKO16_23_1197,TETRArcAKO16,1197.0,TETRArcAKO16_23,495_916_7,6978.0,405.0
TETRArcAKO16_24_1197,TETRArcAKO16,1197.0,TETRArcAKO16_24,497_256_6,5170.0,311.0
TETRArcAKO16_25_1197,TETRArcAKO16,1197.0,TETRArcAKO16_25,511_557_7,8290.0,361.0
TETRArcAKO16_26_1197,TETRArcAKO16,1197.0,TETRArcAKO16_26,516_994_7,8348.0,417.0
TETRArcAKO16_27_1197,TETRArcAKO16,1197.0,TETRArcAKO16_27,534_683_8,11739.0,430.0
TETRArcAKO16_28_1197,TETRArcAKO16,1197.0,TETRArcAKO16_28,582_417_7,6161.0,363.0
TETRArcAKO16_29_1197,TETRArcAKO16,1197.0,TETRArcAKO16_29,671_659_7,7511.0,458.0
TETRArcAKO16_30_1197,TETRArcAKO16,1197.0,TETRArcAKO16_30,747_418_7,6121.0,384.0
TETRArcAKO16_31_1197,TETRArcAKO16,1197.0,TETRArcAKO16_31,801_159_5,4357.0,207.0
TETRArcAKO16_32_1197,TETRArcAKO16,1197.0,TETRArcAKO16_32,880_863_8,10268.0,569.0
TETRArcAKO16_33_1197,TETRArcAKO16,1197.0,TETRArcAKO16_33,884_259_6,5810.0,315.0
TETRArcAKO16_34_1197,TETRArcAKO16,1197.0,TETRArcAKO16_34,972_570_6,5747.0,320.0
TETRArcAKO16_35_1197,TETRArcAKO16,1197.0,TETRArcAKO16_35,1036_861_6,6251.0,325.0
TETRArcAKO16_0_2716,TETRArcAKO16,2716.0,TETRArcAKO16_0,37_462_6,6245.0,1402.0
TETRArcAKO16_1_2716,TETRArcAKO16,2716.0,TETRArcAKO16_1,69_1089_14,27338.0,532.0
TETRArcAKO16_2_2716,TETRArcAKO16,2716.0,TETRArcAKO16_2,114_680_8,9595.0,1718.0
TETRArcAKO16_3_2716,TETRArcAKO16,2716.0,TETRArcAKO16_3,117_371_6,6949.0,1565.0
TETRArcAKO16_4_2716,TETRArcAKO16,2716.0,TETRArcAKO16_4,153_682_7,9781.0,1443.0
TETRArcAKO16_5_2716,TETRArcAKO16,2716.0,TETRArcAKO16_5,175_742_8,12170.0,2031.0
TETRArcAKO16_6_2716,TETRArcAKO16,2716.0,TETRArcAKO16_6,178_982_6,7572.0,1628.0
TETRArcAKO16_7_2716,TETRArcAKO16,2716.0,TETRArcAKO16_7,185_704_8,13266.0,1549.0
TETRArcAKO16_8_2716,TETRArcAKO16,2716.0,TETRArcAKO16_8,184_467_7,8220.0,1422.0
TETRArcAKO16_9_2716,TETRArcAKO16,2716.0,TETRArcAKO16_9,205_1037_5,5136.0,1196.0
TETRArcAKO16_10_2716,TETRArcAKO16,2716.0,TETRArcAKO16_10,212_309_7,9625.0,2041.0
TETRArcAKO16_11_2716,TETRArcAKO16,2716.0,TETRArcAKO16_11,225_699_7,9689.0,1991.0
TETRArcAKO16_12_2716,TETRArcAKO16,2716.0,TETRArcAKO16_12,260_622_7,9822.0,1867.0
